Code,Description
289294016,"Malignant neoplasm of ureteropelvic junction"
289296019,"Malignant neoplasm of renal pelvis NOS"
289297011,"Malignant neoplasm of other urinary organs"
289298018,"Malignant neoplasm of overlapping lesion of urinary organs"
289299014,"Malignant neoplasm of kidney or urinary organs NOS"
289301019,"Malignant neoplasm of genitourinary organ NOS"
289308013,"Malignant neoplasm of ciliary body"
289311014,"Malignant neoplasm of iris"
289314018,"Malignant neoplasm of crystalline lens"
289315017,"Malignant neoplasm of sclera"
289316016,"Malignant neoplasm of eyeball NOS"
289317013,"Malignant neoplasm of connective tissue of orbit"
289318015,"Malignant neoplasm of extraocular muscle of orbit"
289319011,"Malignant neoplasm of orbit NOS"
289322013,"Malignant neoplasm of lacrimal gland"
289325010,"Malignant neoplasm of lacrimal sac"
289326011,"Malignant neoplasm of nasolacrimal duct"
289327019,"Malignant neoplasm of lacrimal duct NOS"
289329016,"Malignant neoplasm of other specified site of eye"
289330014,"Malignant neoplasm of eye NOS"
289337012,"Malignant neoplasm of basal ganglia"
289338019,"Malignant neoplasm of cerebral cortex"
289339010,"Malignant neoplasm of corpus striatum"
289341011,"Malignant neoplasm of globus pallidus"
289343014,"Malignant neoplasm of hypothalamus"
289345019,"Malignant neoplasm of thalamus"
289346018,"Malignant neoplasm of cerebrum NOS"
289347010,"Malignant neoplasm of hippocampus"
289348017,"Malignant neoplasm of uncus"
289349013,"Malignant neoplasm of temporal lobe NOS"
289352017,"Malignant neoplasm of choroid plexus"
289353010,"Malignant neoplasm of floor of cerebral ventricle"
289354016,"Malignant neoplasm of cerebral ventricle NOS"
289355015,"Malignant neoplasm of cerebral peduncle"
289356019,"Malignant neoplasm of medulla oblongata"
289357011,"Malignant neoplasm of midbrain"
289358018,"Malignant neoplasm of pons"
289360016,"Malignant neoplasm of other parts of brain"
289361017,"Malignant neoplasm of corpus callosum"
289362012,"Malignant neoplasm of tapetum"
289364013,"Malignant neoplasm of other part of brain NOS"
289365014,"Malignant neoplasm of brain NOS"
289369015,"Malignant neoplasm of olfactory bulb"
289374011,"Malignant neoplasm of cranial nerves NOS"
289375012,"Malignant neoplasm of cerebral dura mater"
289376013,"Malignant neoplasm of cerebral arachnoid mater"
289378014,"Malignant neoplasm of cerebral pia mater"
289379018,"Malignant neoplasm of cerebral meninges NOS"
289380015,"Malignant neoplasm of spinal dura mater"
289381016,"Malignant neoplasm of spinal arachnoid mater"
289382011,"Malignant neoplasm of spinal pia mater"
289383018,"Malignant neoplasm of spinal meninges NOS"
289388010,"Malignant neoplasm of peripheral nerve of thorax"
289389019,"Malignant neoplasm of peripheral nerve of abdomen"
289390011,"Malignant neoplasm of peripheral nerve of pelvis"
289396017,"Malignant neoplasm of other specified part of nervous system"
289397014,"Malignant neoplasm of nervous system NOS"
289406011,"Malignant neoplasm of adrenal gland NOS"
289409016,"Malignant neoplasm of craniopharyngeal duct"
289413011,"Malignant neoplasm of aortic body and other paraganglia"
289419010,"Malignant neoplasm of aortic body or paraganglia NOS"
289421017,"Malignant neoplasm of other specified endocrine gland"
289423019,"Malignant neoplasm of other and ill-defined sites"
289424013,"Malignant neoplasm of head, neck and face"
289425014,"Malignant neoplasm of head NOS"
289426010,"Malignant neoplasm of cheek NOS"
289427018,"Malignant neoplasm of nose NOS"
289428011,"Malignant neoplasm of jaw NOS"
289429015,"Malignant neoplasm of neck NOS"
289430013,"Malignant neoplasm of supraclavicular fossa NOS"
289431012,"Malignant neoplasm of head, neck and face NOS"
289432017,"Malignant neoplasm of thorax"
289435015,"Malignant neoplasm of axilla NOS"
289436019,"Malignant neoplasm of chest wall NOS"
289437011,"Malignant neoplasm of intrathoracic site NOS"
289438018,"Malignant neoplasm of thorax NOS"
289441010,"Malignant neoplasm of abdomen"
289442015,"Malignant neoplasm of inguinal region NOS"
289445018,"Malignant neoplasm of pelvis NOS"
289446017,"Malignant neoplasm of upper limb NOS"
289447014,"Malignant neoplasm of lower limb NOS"
289448016,"Malignant neoplasm of other specified sites"
289449012,"Malignant neoplasm of back NOS"
289450012,"Malignant neoplasm of trunk NOS"
289451011,"Malignant neoplasm of flank NOS"
289452016,"Malignant neoplasm of specified site NOS"
289515018,"Secondary malignant neoplasm of other respiratory organs"
289530010,"Secondary malignant neoplasm of other digestive organ"
289535017,"Secondary malignant neoplasm of other urinary organs"
289536016,"Secondary malignant neoplasm of other urinary organ NOS"
289538015,"Secondary malignant neoplasm of skin of head"
289542017,"Secondary malignant neoplasm of skin of shoulder and arm"
289543010,"Secondary malignant neoplasm of skin of hip and leg"
289545015,"Secondary malignant neoplasm of skin NOS"
289546019,"Secondary malignant neoplasm of brain and spinal cord"
289549014,"Secondary malignant neoplasm of brain or spinal cord NOS"
289550014,"Secondary malignant neoplasm of other part of nervous system"
289553011,"Secondary malignant neoplasm of cervix uteri"
289554017,"Secondary cancer of the cervix"
289557012,"Secondary malignant neoplasm of epididymis and vas deferens"
289559010,"Secondary malignant neoplasm of other specified site NOS"
289561018,"Malignant neoplasm of unspecified site"
289565010,"Other malignant neoplasm NOS"
289566011,"Malignant neoplasms of independent (primary) multiple sites"
289571016,"Malignant neoplasm of unspecified site NOS"
289574012,"Malignant neoplasm of other and unspecified site NOS"
291326012,"[M]Carcinoma NOS"
291327015,"[M]Carcinoma, metastatic, NOS"
291328013,"[M]Large cell carcinoma NOS"
291329017,"[M]Carcinoma, undifferentiated type, NOS"
291330010,"[M]Carcinoma, anaplastic type, NOS"
291331014,"[M]Spheroidal cell carcinoma"
291332019,"[M]Small cell carcinoma NOS"
291343010,"[M]Papillary carcinoma NOS"
291344016,"[M]Verrucous carcinoma NOS"
291347011,"[M]Squamous cell carcinoma NOS"
291348018,"[M]Squamous cell carcinoma, metastatic NOS"
291363015,"[M]Transitional cell carcinoma NOS"
291364014,"[M]Transitional cell papilloma or carcinoma NOS"
291372011,"[M]Adenocarcinoma NOS"
291374012,"[M]Adenocarcinoma, metastatic, NOS"
291375013,"[M]Pancreatic adenomas and carcinomas"
291377017,"[M]Pancreatic adenoma or carcinoma NOS"
291378010,"[M]Gastrinoma and carcinomas"
291379019,"[M]Gastrinoma or carcinoma NOS"
291380016,"[M]Hepatobiliary tract adenomas and carcinomas"
291383019,"[M]Hepatobiliary adenoma or carcinoma NOS"
291391011,"[M]Adenomatous and adenocarcinomatous polyps"
291395019,"[M]Adenomatous or adenocarcinomatous polyp NOS"
291396018,"[M]Tubular adenomas and adenocarcinomas"
291398017,"[M]Tubular adenoma or adenocarcinoma NOS"
291402014,"[M]Adenomatous or adenocarcinomatous polyps of the colon NOS"
291403016,"[M]Solid carcinoma NOS"
291414018,"[M]Carcinoid tumour, malignant"
291419011,"[M]Carcinoid tumour, nonargentaffin, malignant"
291426011,"[M]Respiratory tract adenomas and adenocarcinomas"
291428012,"[M]Respiratory tract adenoma or adenocarcinoma NOS"
291429016,"[M]Papillary adenomas and adenocarcinomas"
291431013,"[M]Papillary adenocarcinoma NOS"
291433011,"[M]Papillary adenoma or adenocarcinoma NOS"
291434017,"[M]Villous adenomas and adenocarcinomas"
291436015,"[M]Adenocarcinoma in villous adenoma"
291437012,"[M]Villous adenoma or adenocarcinoma NOS"
291438019,"[M]Pituitary adenomas and carcinomas"
291439010,"[M]Pituitary adenoma or carcinoma NOS"
291440012,"[M]Oxyphilic adenomas and adenocarcinomas"
291441011,"[M]Oxyphilic adenoma or adenocarcinoma NOS"
291442016,"[M]Clear cell adenomas and adenocarcinomas"
291443014,"[M]Clear cell adenocarcinoma NOS"
291444015,"[M]Clear cell adenoma or adenocarcinoma NOS"
291445019,"[M]Renal adenoma and carcinoma"
291446018,"[M]Renal adenoma or carcinoma NOS"
291447010,"[M]Parathyroid adenomas and adenocarcinomas"
291448017,"[M]Parathyroid adenoma or adenocarcinoma NOS"
291449013,"[M]Mixed cell adenoma and adenocarcinoma"
291450013,"[M]Mixed cell adenoma or adenocarcinoma NOS"
291451012,"[M]Thyroid adenoma and adenocarcinoma"
291452017,"[M]Follicular adenocarcinoma NOS"
291454016,"[M]Thyroid adenoma or adenocarcinoma NOS"
291462012,"[M]Endometrioid adenomas and carcinomas"
291465014,"[M]Endometrioid adenoma or carcinoma NOS"
291470019,"[M]Adenoma or adenocarcinoma NOS"
291472010,"[M]Skin appendage adenoma and carcinoma"
291474011,"[M]Skin appendage carcinoma"
291475012,"[M]Skin appendage adenoma or carcinoma NOS"
291476013,"[M]Sweat gland adenoma and adenocarcinomas"
291480015,"[M]Sweat gland adenocarcinoma"
291481016,"[M]Sweat gland adenoma or adenocarcinoma NOS"
291482011,"[M]Apocrine adenoma and adenocarcinomas"
291483018,"[M]Apocrine adenoma or adenocarcinoma NOS"
291484012,"[M]Sebaceous adenoma and adenocarcinoma"
291485013,"[M]Sebaceous adenoma or adenocarcinoma NOS"
291486014,"[M]Ceruminous adenoma and adenocarcinoma"
291487017,"[M]Ceruminous adenoma or adenocarcinoma NOS"
291493013,"[M]Cystadenoma and carcinoma"
291495018,"[M]Cystadenocarcinoma NOS"
291496017,"[M]Cystadenoma or carcinoma NOS"
291508010,"[M]Serous cystadenocarcinoma, NOS"
291510012,"[M]Papillary cystadenocarcinoma, NOS"
291515019,"[M]Mucinous cystadenocarcinoma NOS"
291525012,"[M]Mucinous adenoma and adenocarcinoma"
291526013,"[M]Mucinous adenoma or adenocarcinoma NOS"
291528014,"[M]Signet ring carcinoma NOS"
291536017,"[M]Comedocarcinoma NOS"
291538016,"[M]Medullary carcinoma NOS"
291540014,"[M]Lobular carcinoma NOS"
291560018,"[M]Theca cell carcinoma"
291571017,"[M]Androblastoma NOS"
291572012,"[M]Tubular androblastoma NOS"
291588012,"[M]Naevi and melanomas"
291607010,"[M]Spindle cell melanoma NOS"
291617017,"[M]Naevi or melanoma NOS"
291618010,"[M]Soft tissue tumours and sarcomas NOS"
291622017,"[M]Sarcoma NOS"
291623010,"[M]Sarcomatosis NOS"
291624016,"[M]Soft tissue tumour or sarcoma NOS"
291638011,"[M]Liposarcoma NOS"
291641019,"[M]Angiomyoliposarcoma"
291653015,"[M]Leiomyosarcoma NOS"
291661013,"[M]Myoma and myosarcoma"
291662018,"[M]Myoma or myosarcoma NOS"
291669010,"[M]Mixed tumour, malignant, NOS"
291673013,"[M]Epithelial nephroblastoma"
291674019,"[M]Mesenchymal nephroblastoma"
291676017,"[M]Carcinosarcoma NOS"
291695012,"[M]Cystosarcoma phyllodes NOS"
291700017,"[M]Clear cell sarcoma of tendons and aponeuroses"
291711013,"[M]Mesothelioma, unspecified"
291714017,"[M]Seminomas"
291715016,"[M]Seminoma NOS"
291718019,"[M]Embryonal carcinoma NOS"
291778013,"[M] Small cell osteosarcoma"
291779017,"[M]Osteoma or osteosarcoma NOS"
291782010,"[M]Chondrosarcoma NOS"
291783017,"[M]Chondroblastoma NOS"
291808015,"[M]Ameloblastoma NOS"
291828016,"[M]Spongioblastoma NOS"
291836013,"[M]Medulloblastoma NOS"
291837016,"[M]Cerebellar sarcoma NOS"
291843019,"[M]Neuroepitheliomatous neoplasms"
291852011,"[M]Medulloepithelioma NOS"
291853018,"[M]Neuroepithelioma NOS"
291854012,"[M]Retinoblastomas"
291855013,"[M]Retinoblastoma NOS"
291861011,"[M]Neuroepitheliomatous neoplasm NOS"
291886019,"[M]Granular cell tumour or alveolar soft part sarcoma NOS"
292097018,"[X]Additional neoplasm classification terms"
292099015,"[X]Malignant neoplasm of digestive organs"
292100011,"[X]Other sarcomas of the liver"
292101010,"[X]Other specified carcinomas of liver"
292102015,"[X]Malignant neoplasm of intestinal tract, part unspecified"
292105018,"[X]Malignant neoplasm of bronchus or lung, unspecified"
292110019,"[X]Malignant neoplasm of mediastinum, part unspecified"
292111015,"[X]Malignant neoplasm of bone and articular cartilage"
292116013,"[X]Melanoma and other malignant neoplasms of skin"
292118014,"[X]Malignant melanoma of skin, unspecified"
292120012,"[X]Malignant neoplasm of skin, unspecified"
292121011,"[X]Malignant neoplasm of mesothelial and soft tissue"
292126018,"[X]Mesothelioma, unspecified"
292127010,"[X]Kaposi's sarcoma of multiple organs"
292128017,"[X]Kaposi's sarcoma, unspecified"
292132011,"[X]Malignant neoplasm of peritoneum, unspecified"
292135013,"[X]Malignant neoplasm overlapping lesion of skin"
292136014,"[X]Kaposi's sarcoma of other sites"
292137017,"[X]Malignant neoplasm of breast"
292138010,"[X]Malignant neoplasm of female genital organs"
292139019,"[X]Malignant neoplasm of uterine adnexa, unspecified"
292142013,"[X]Malignant neoplasm of female genital organ, unspecified"
292143015,"[X]Malignant neoplasm of male genital organs"
292146011,"[X]Malignant neoplasm of male genital organ, unspecified"
292147019,"[X]Malignant neoplasm of urinary tract"
292148012,"[X]Malignant neoplasm of urinary organ, unspecified"
292152012,"[X]Malignant neoplasm of meninges, unspecified"
292154013,"[X]Malignant neoplasm of thyroid and other endocrine glands"
292156010,"[X]Malignant neoplasm of endocrine gland, unspecified"
292158011,"[X]Malignant neoplasm of other specified sites"
292165015,"[X]Secondary malignant neoplasm of other specified sites"
292166019,"[X]Malignant neoplasm without specification of site"
292226012,"[X]Melanocytic naevi of other and unspecified parts of face"
292244016,"[X]Melanocytic naevi, unspecified"
292247011,"[X]Neoplasms of uncertain and unknown behaviour"
292269016,"[X]Neoplasm of uncertain and unknown behaviour, unspecified"
292273018,"[X]Refractory anaemia, unspecified"
297901016,"Metastatic disseminated retinitis"
342807011,"Hepatocellular carcinoma"
342834014,"Hepatoblastoma of liver"
342851019,"Primary angiosarcoma of liver"
353772013,"Malignant ascites"
376870016,"[M]Fibroxanthosarcoma"
379088010,"Carcinoma of rectum"
379089019,"Rectal carcinoma"
379223011,"Squamous cell carcinoma of skin"
379315011,"Rodent ulcer"
380059013,"Malignant tumour of unknown origin"
380092019,"Carcinoma of genitourinary organ"
380093012,"Sarcoma of bone and connective tissue"
380094018,"Carcinoma of bone, connective tissue, skin and breast"
380095017,"Carcinoma of lip, oral cavity and pharynx"
380110012,"Carcinoma of respiratory tract and intrathoracic organs"
380129018,"Carcinoma of caecum"
380137014,"Anal carcinoma"
380139012,"Carcinoma common bile duct"
380145016,"Malignant neoplasm of carpal bones"
380146015,"Malignant neoplasm of metacarpal bones"
380180017,"Seminoma of testis"
380193010,"Secondary carcinoma of respiratory and/or digestive systems"
380206018,"Secondary carcinoma of other specified sites"
